attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
value_denovo1740	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1395	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1340	Number of reads of a specific OTU XXX	numeric	number			
value_denovo241	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1164	Number of reads of a specific OTU XXX	numeric	number			
value_denovo801	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2304	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1823	Number of reads of a specific OTU XXX	numeric	number			
value_denovo109	Number of reads of a specific OTU XXX	numeric	number			
value_denovo856	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1804	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1575	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2095	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2039	Number of reads of a specific OTU XXX	numeric	number			
value_denovo402	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1180	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2349	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2071	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2285	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1873	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1487	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2136	Number of reads of a specific OTU XXX	numeric	number			
value_denovo477	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2512	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1450	Number of reads of a specific OTU XXX	numeric	number			
value_denovo772	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1663	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2613	Number of reads of a specific OTU XXX	numeric	number			
value_denovo473	Number of reads of a specific OTU XXX	numeric	number			
value_denovo762	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2546	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2698	Number of reads of a specific OTU XXX	numeric	number			
value_denovo38	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1238	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2404	Number of reads of a specific OTU XXX	numeric	number			
value_denovo40	Number of reads of a specific OTU XXX	numeric	number			
value_denovo122	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1727	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1073	Number of reads of a specific OTU XXX	numeric	number			
value_denovo47	Number of reads of a specific OTU XXX	numeric	number			
value_denovo683	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1138	Number of reads of a specific OTU XXX	numeric	number			
value_denovo410	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1767	Number of reads of a specific OTU XXX	numeric	number			
value_denovo560	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2604	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1838	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2313	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1253	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2463	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1332	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1267	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1002	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2206	Number of reads of a specific OTU XXX	numeric	number			
value_denovo19	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2202	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1656	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1368	Number of reads of a specific OTU XXX	numeric	number			
value_denovo875	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1508	Number of reads of a specific OTU XXX	numeric	number			
value_denovo863	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1934	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1830	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1781	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1017	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1188	Number of reads of a specific OTU XXX	numeric	number			
value_denovo620	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1644	Number of reads of a specific OTU XXX	numeric	number			
value_denovo221	Number of reads of a specific OTU XXX	numeric	number			
value_denovo542	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2606	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1992	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1353	Number of reads of a specific OTU XXX	numeric	number			
value_denovo185	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1691	Number of reads of a specific OTU XXX	numeric	number			
value_denovo248	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2279	Number of reads of a specific OTU XXX	numeric	number			
value_denovo721	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1095	Number of reads of a specific OTU XXX	numeric	number			
value_denovo466	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2671	Number of reads of a specific OTU XXX	numeric	number			
value_denovo139	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1669	Number of reads of a specific OTU XXX	numeric	number			
value_denovo256	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1554	Number of reads of a specific OTU XXX	numeric	number			
value_denovo741	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1296	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2658	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2605	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1599	Number of reads of a specific OTU XXX	numeric	number			
value_denovo232	Number of reads of a specific OTU XXX	numeric	number			
value_denovo688	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2219	Number of reads of a specific OTU XXX	numeric	number			
value_denovo142	Number of reads of a specific OTU XXX	numeric	number			
value_denovo785	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2669	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1201	Number of reads of a specific OTU XXX	numeric	number			
value_denovo414	Number of reads of a specific OTU XXX	numeric	number			
value_denovo317	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2089	Number of reads of a specific OTU XXX	numeric	number			
value_denovo80	Number of reads of a specific OTU XXX	numeric	number			
value_denovo780	Number of reads of a specific OTU XXX	numeric	number			
value_denovo419	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1998	Number of reads of a specific OTU XXX	numeric	number			
value_denovo548	Number of reads of a specific OTU XXX	numeric	number			
value_denovo17	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2515	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1677	Number of reads of a specific OTU XXX	numeric	number			
value_denovo417	Number of reads of a specific OTU XXX	numeric	number			
value_denovo489	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1079	Number of reads of a specific OTU XXX	numeric	number			
value_denovo969	Number of reads of a specific OTU XXX	numeric	number			
value_denovo485	Number of reads of a specific OTU XXX	numeric	number			
value_denovo732	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1065	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1661	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2248	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1204	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2581	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1891	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2067	Number of reads of a specific OTU XXX	numeric	number			
value_denovo775	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2761	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2487	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1299	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1576	Number of reads of a specific OTU XXX	numeric	number			
value_denovo673	Number of reads of a specific OTU XXX	numeric	number			
value_denovo787	Number of reads of a specific OTU XXX	numeric	number			
value_denovo72	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1985	Number of reads of a specific OTU XXX	numeric	number			
value_denovo165	Number of reads of a specific OTU XXX	numeric	number			
value_denovo761	Number of reads of a specific OTU XXX	numeric	number			
value_denovo146	Number of reads of a specific OTU XXX	numeric	number			
value_denovo100	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2193	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2124	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1640	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2572	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2118	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1752	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1825	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1827	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2578	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2204	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1081	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2489	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2756	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2596	Number of reads of a specific OTU XXX	numeric	number			
value_denovo223	Number of reads of a specific OTU XXX	numeric	number			
value_denovo813	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1295	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2064	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1412	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1698	Number of reads of a specific OTU XXX	numeric	number			
value_denovo927	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2130	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2260	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2086	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2394	Number of reads of a specific OTU XXX	numeric	number			
value_denovo244	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1052	Number of reads of a specific OTU XXX	numeric	number			
value_denovo285	Number of reads of a specific OTU XXX	numeric	number			
value_denovo840	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1594	Number of reads of a specific OTU XXX	numeric	number			
value_denovo778	Number of reads of a specific OTU XXX	numeric	number			
value_denovo518	Number of reads of a specific OTU XXX	numeric	number			
